Year-Month,Rainfall (mm),Flood Risk
2021-11,0.0,Safe
2021-12,2.4,Safe
2022-01,0.0,Safe
2022-02,26.6,Safe
2022-03,0.0,Safe
2022-04,40.0,Safe
2022-05,19040.5,DANGER
2022-06,35857.2,DANGER
2022-07,84243.0,DANGER
2022-08,91008.0,DANGER
2022-09,73910.1,DANGER
2022-10,66777.3,DANGER
2022-11,62314.0,DANGER
2022-12,72801.0,DANGER
2023-01,26715.5,DANGER
2023-02,261.0,WARNING
2023-03,1958.0,DANGER
2023-04,2015.0,DANGER
2023-05,355.2,DANGER
2023-06,934.4,DANGER
2023-07,586.3,DANGER
2023-08,1755.8,DANGER
2023-09,1716.4,DANGER
2023-10,497.7,DANGER
2023-11,224.0,WARNING
2023-12,855.5,DANGER
2024-01,293.0,WARNING
2024-02,1433.5,DANGER
2024-03,82.1,Safe
2024-04,253.5,WARNING
2024-05,358.8,DANGER
2024-06,88.7,Safe
2024-07,40.6,Safe
2024-08,128.70000000000002,Safe
2024-09,667.0,DANGER
2024-10,117.0,Safe
2024-11,2189.0,DANGER
2024-12,1642.5,DANGER
2025-01,696.0,DANGER
