Year-Month,Rainfall (mm),Flood Risk
2022-09,63750.0,DANGER
2022-10,66068.0,DANGER
2022-11,35636.5,DANGER
2022-12,32926.5,DANGER
2023-01,0.0,Safe
2023-02,0.0,Safe
2023-03,1160.1,DANGER
2023-04,1901.6,DANGER
2023-05,45.4,Safe
2023-06,149.0,Safe
2023-07,539.9,DANGER
2023-08,5274.8,DANGER
2023-09,781.7,DANGER
2023-10,3483.7,DANGER
2023-11,0.0,Safe
2023-12,0.0,Safe
2024-01,0.0,Safe
2024-02,4.2,Safe
2024-03,43.2,Safe
2024-04,8561.0,DANGER
2024-05,18155.9,DANGER
2024-06,20653.4,DANGER
2024-07,34634.3,DANGER
2024-08,19171.4,DANGER
2024-09,693.6,DANGER
2024-10,24668.0,DANGER
2024-11,4878.0,DANGER
2024-12,0.0,Safe
2025-01,0.0,Safe
