District,Rainfall (mm),River,River Level,Flood Risk,Flood Occurred,Area affected in (m.ha),Population affected in (million),Damage to Crops,Damage to Houses,Year,Month
8,0.0,3,48.96,1,0,0.92,6.63,0.42,19,1995,4
8,0.0,3,52.99,1,0,0.92,6.63,0.42,19,1995,4
8,0.0,3,49.52,1,0,0.92,6.63,0.42,19,1995,4
8,5.400000095367432,3,48.96,1,0,0.92,6.63,0.42,19,1995,5
8,5.400000095367432,3,52.99,1,0,0.92,6.63,0.42,19,1995,5
8,5.400000095367432,3,49.52,1,0,0.92,6.63,0.42,19,1995,5
8,253.20000103116035,3,48.96,2,0,0.92,6.63,0.42,19,1995,6
8,253.20000103116035,3,52.99,2,0,0.92,6.63,0.42,19,1995,6
8,253.20000103116035,3,49.52,2,0,0.92,6.63,0.42,19,1995,6
8,224.39999948441985,3,48.96,2,0,0.92,6.63,0.42,19,1995,7
8,224.39999948441985,3,52.99,2,0,0.92,6.63,0.42,19,1995,7
8,224.39999948441985,3,49.52,2,0,0.92,6.63,0.42,19,1995,7
8,282.2000053077936,3,48.96,2,0,0.92,6.63,0.42,19,1995,8
8,282.2000053077936,3,52.99,2,0,0.92,6.63,0.42,19,1995,8
8,282.2000053077936,3,49.52,2,0,0.92,6.63,0.42,19,1995,8
8,155.80000165104866,3,48.96,1,0,0.92,6.63,0.42,19,1995,9
8,155.80000165104866,3,52.99,1,0,0.92,6.63,0.42,19,1995,9
8,155.80000165104866,3,49.52,1,0,0.92,6.63,0.42,19,1995,9
8,5.600000023841858,3,48.96,1,0,0.92,6.63,0.42,19,1995,10
8,5.600000023841858,3,52.99,1,0,0.92,6.63,0.42,19,1995,10
8,5.600000023841858,3,49.52,1,0,0.92,6.63,0.42,19,1995,10
8,39.0,3,48.96,1,0,0.92,6.63,0.42,19,1995,11
8,39.0,3,52.99,1,0,0.92,6.63,0.42,19,1995,11
8,39.0,3,49.52,1,0,0.92,6.63,0.42,19,1995,11
8,18.60000002384185,3,48.96,1,0,0.92,6.63,0.42,19,1995,12
8,18.60000002384185,3,52.99,1,0,0.92,6.63,0.42,19,1995,12
8,18.60000002384185,3,49.52,1,0,0.92,6.63,0.42,19,1995,12
8,28.0,3,48.96,1,0,1.19,8.73,0.73,41,1996,1
8,28.0,3,52.99,1,0,1.19,8.73,0.73,41,1996,1
8,28.0,3,49.52,1,0,1.19,8.73,0.73,41,1996,1
8,14.200000196695328,3,48.96,1,0,1.19,8.73,0.73,41,1996,2
8,14.200000196695328,3,52.99,1,0,1.19,8.73,0.73,41,1996,2
8,14.200000196695328,3,49.52,1,0,1.19,8.73,0.73,41,1996,2
8,0.1000000014901161,3,48.96,1,0,1.19,8.73,0.73,41,1996,3
8,0.1000000014901161,3,52.99,1,0,1.19,8.73,0.73,41,1996,3
8,0.1000000014901161,3,49.52,1,0,1.19,8.73,0.73,41,1996,3
8,33.000000074505806,3,48.96,1,0,1.19,8.73,0.73,41,1996,4
8,33.000000074505806,3,52.99,1,0,1.19,8.73,0.73,41,1996,4
8,33.000000074505806,3,49.52,1,0,1.19,8.73,0.73,41,1996,4
8,13.600000396370888,3,48.96,1,0,1.19,8.73,0.73,41,1996,5
8,13.600000396370888,3,52.99,1,0,1.19,8.73,0.73,41,1996,5
8,13.600000396370888,3,49.52,1,0,1.19,8.73,0.73,41,1996,5
8,281.7999934256077,3,48.96,2,0,1.19,8.73,0.73,41,1996,6
8,281.7999934256077,3,52.99,2,0,1.19,8.73,0.73,41,1996,6
8,281.7999934256077,3,49.52,2,0,1.19,8.73,0.73,41,1996,6
8,340.39999628067017,3,48.96,0,1,1.19,8.73,0.73,41,1996,7
8,340.39999628067017,3,52.99,0,1,1.19,8.73,0.73,41,1996,7
8,340.39999628067017,3,49.52,0,1,1.19,8.73,0.73,41,1996,7
8,361.9000015556812,3,48.96,0,1,1.19,8.73,0.73,41,1996,8
8,361.9000015556812,3,52.99,0,1,1.19,8.73,0.73,41,1996,8
8,361.9000015556812,3,49.52,0,1,1.19,8.73,0.73,41,1996,8
8,110.10000017285348,3,48.96,1,0,1.19,8.73,0.73,41,1996,9
8,110.10000017285348,3,52.99,1,0,1.19,8.73,0.73,41,1996,9
8,110.10000017285348,3,49.52,1,0,1.19,8.73,0.73,41,1996,9
8,127.39999961853027,3,48.96,1,0,1.19,8.73,0.73,41,1996,10
8,127.39999961853027,3,52.99,1,0,1.19,8.73,0.73,41,1996,10
8,127.39999961853027,3,49.52,1,0,1.19,8.73,0.73,41,1996,10
8,0.0,3,48.96,1,0,1.19,8.73,0.73,41,1996,11
8,0.0,3,52.99,1,0,1.19,8.73,0.73,41,1996,11
8,0.0,3,49.52,1,0,1.19,8.73,0.73,41,1996,11
8,0.0,3,48.96,1,0,1.19,8.73,0.73,41,1996,12
8,0.0,3,52.99,1,0,1.19,8.73,0.73,41,1996,12
8,0.0,3,49.52,1,0,1.19,8.73,0.73,41,1996,12
8,8.400000095367432,3,48.96,1,0,1.47,6.96,0.65,38,1997,1
8,8.400000095367432,3,52.99,1,0,1.47,6.96,0.65,38,1997,1
8,8.400000095367432,3,49.52,1,0,1.47,6.96,0.65,38,1997,1
8,0.0,3,48.96,1,0,1.47,6.96,0.65,38,1997,2
8,0.0,3,52.99,1,0,1.47,6.96,0.65,38,1997,2
8,0.0,3,49.52,1,0,1.47,6.96,0.65,38,1997,2
8,11.400000408291817,3,48.96,1,0,1.47,6.96,0.65,38,1997,3
8,11.400000408291817,3,52.99,1,0,1.47,6.96,0.65,38,1997,3
8,11.400000408291817,3,49.52,1,0,1.47,6.96,0.65,38,1997,3
8,51.8000009059906,3,48.96,1,0,1.47,6.96,0.65,38,1997,4
8,51.8000009059906,3,52.99,1,0,1.47,6.96,0.65,38,1997,4
8,51.8000009059906,3,49.52,1,0,1.47,6.96,0.65,38,1997,4
8,91.80000162124634,3,48.96,1,0,1.47,6.96,0.65,38,1997,5
8,91.80000162124634,3,52.99,1,0,1.47,6.96,0.65,38,1997,5
8,91.80000162124634,3,49.52,1,0,1.47,6.96,0.65,38,1997,5
8,300.6000017672777,3,48.96,0,1,1.47,6.96,0.65,38,1997,6
8,300.6000017672777,3,52.99,0,1,1.47,6.96,0.65,38,1997,6
8,300.6000017672777,3,49.52,0,1,1.47,6.96,0.65,38,1997,6
8,530.8999955356121,3,48.96,0,1,1.47,6.96,0.65,38,1997,7
8,530.8999955356121,3,52.99,0,1,1.47,6.96,0.65,38,1997,7
8,530.8999955356121,3,49.52,0,1,1.47,6.96,0.65,38,1997,7
8,321.00000473856926,3,48.96,0,1,1.47,6.96,0.65,38,1997,8
8,321.00000473856926,3,52.99,0,1,1.47,6.96,0.65,38,1997,8
8,321.00000473856926,3,49.52,0,1,1.47,6.96,0.65,38,1997,8
8,401.6999932527542,3,48.96,0,1,1.47,6.96,0.65,38,1997,9
8,401.6999932527542,3,52.99,0,1,1.47,6.96,0.65,38,1997,9
8,401.6999932527542,3,49.52,0,1,1.47,6.96,0.65,38,1997,9
8,0.6000000089406967,3,48.96,1,0,1.47,6.96,0.65,38,1997,10
8,0.6000000089406967,3,52.99,1,0,1.47,6.96,0.65,38,1997,10
8,0.6000000089406967,3,49.52,1,0,1.47,6.96,0.65,38,1997,10
8,0.0,3,48.96,1,0,1.47,6.96,0.65,38,1997,11
8,0.0,3,52.99,1,0,1.47,6.96,0.65,38,1997,11
8,0.0,3,49.52,1,0,1.47,6.96,0.65,38,1997,11
8,32.400000631809235,3,48.96,1,0,1.47,6.96,0.65,38,1997,12
8,32.400000631809235,3,52.99,1,0,1.47,6.96,0.65,38,1997,12
8,32.400000631809235,3,49.52,1,0,1.47,6.96,0.65,38,1997,12
8,1.600000023841858,3,48.96,1,0,2.51,13.47,1.28,31,1998,1
8,1.600000023841858,3,52.99,1,0,2.51,13.47,1.28,31,1998,1
8,1.600000023841858,3,49.52,1,0,2.51,13.47,1.28,31,1998,1
8,27.80000066757202,3,48.96,1,0,2.51,13.47,1.28,31,1998,2
8,27.80000066757202,3,52.99,1,0,2.51,13.47,1.28,31,1998,2
8,27.80000066757202,3,49.52,1,0,2.51,13.47,1.28,31,1998,2
8,19.400000050663948,3,48.96,1,0,2.51,13.47,1.28,31,1998,3
8,19.400000050663948,3,52.99,1,0,2.51,13.47,1.28,31,1998,3
8,19.400000050663948,3,49.52,1,0,2.51,13.47,1.28,31,1998,3
8,41.99999924004078,3,48.96,1,0,2.51,13.47,1.28,31,1998,4
8,41.99999924004078,3,52.99,1,0,2.51,13.47,1.28,31,1998,4
8,41.99999924004078,3,49.52,1,0,2.51,13.47,1.28,31,1998,4
8,58.40000057220459,3,48.96,1,0,2.51,13.47,1.28,31,1998,5
8,58.40000057220459,3,52.99,1,0,2.51,13.47,1.28,31,1998,5
8,58.40000057220459,3,49.52,1,0,2.51,13.47,1.28,31,1998,5
8,46.60000020265579,3,48.96,1,0,2.51,13.47,1.28,31,1998,6
8,46.60000020265579,3,52.99,1,0,2.51,13.47,1.28,31,1998,6
8,46.60000020265579,3,49.52,1,0,2.51,13.47,1.28,31,1998,6
8,303.2000025063753,3,48.96,0,1,2.51,13.47,1.28,31,1998,7
8,303.2000025063753,3,52.99,0,1,2.51,13.47,1.28,31,1998,7
8,303.2000025063753,3,49.52,0,1,2.51,13.47,1.28,31,1998,7
8,455.6000009775162,3,48.96,0,1,2.51,13.47,1.28,31,1998,8
8,455.6000009775162,3,52.99,0,1,2.51,13.47,1.28,31,1998,8
8,455.6000009775162,3,49.52,0,1,2.51,13.47,1.28,31,1998,8
8,165.99999964237213,3,48.96,1,0,2.51,13.47,1.28,31,1998,9
8,165.99999964237213,3,52.99,1,0,2.51,13.47,1.28,31,1998,9
8,165.99999964237213,3,49.52,1,0,2.51,13.47,1.28,31,1998,9
8,99.1999990940094,3,48.96,1,0,2.51,13.47,1.28,31,1998,10
8,99.1999990940094,3,52.99,1,0,2.51,13.47,1.28,31,1998,10
8,99.1999990940094,3,49.52,1,0,2.51,13.47,1.28,31,1998,10
8,18.000000432133675,3,48.96,1,0,2.51,13.47,1.28,31,1998,11
8,18.000000432133675,3,52.99,1,0,2.51,13.47,1.28,31,1998,11
8,18.000000432133675,3,49.52,1,0,2.51,13.47,1.28,31,1998,11
8,0.0,3,48.96,1,0,2.51,13.47,1.28,31,1998,12
8,0.0,3,52.99,1,0,2.51,13.47,1.28,31,1998,12
8,0.0,3,49.52,1,0,2.51,13.47,1.28,31,1998,12
8,0.0,3,48.96,1,0,0.84,6.56,0.3,24,1999,1
8,0.0,3,52.99,1,0,0.84,6.56,0.3,24,1999,1
8,0.0,3,49.52,1,0,0.84,6.56,0.3,24,1999,1
8,0.0,3,48.96,1,0,0.84,6.56,0.3,24,1999,2
8,0.0,3,52.99,1,0,0.84,6.56,0.3,24,1999,2
8,0.0,3,49.52,1,0,0.84,6.56,0.3,24,1999,2
8,0.0,3,48.96,1,0,0.84,6.56,0.3,24,1999,3
8,0.0,3,52.99,1,0,0.84,6.56,0.3,24,1999,3
8,0.0,3,49.52,1,0,0.84,6.56,0.3,24,1999,3
8,0.0,3,48.96,1,0,0.84,6.56,0.3,24,1999,4
8,0.0,3,52.99,1,0,0.84,6.56,0.3,24,1999,4
8,0.0,3,49.52,1,0,0.84,6.56,0.3,24,1999,4
8,95.99999988079072,3,48.96,1,0,0.84,6.56,0.3,24,1999,5
8,95.99999988079072,3,52.99,1,0,0.84,6.56,0.3,24,1999,5
8,95.99999988079072,3,49.52,1,0,0.84,6.56,0.3,24,1999,5
8,477.5999975204468,3,48.96,0,1,0.84,6.56,0.3,24,1999,6
8,477.5999975204468,3,52.99,0,1,0.84,6.56,0.3,24,1999,6
8,477.5999975204468,3,49.52,0,1,0.84,6.56,0.3,24,1999,6
8,417.5999971032143,3,48.96,0,1,0.84,6.56,0.3,24,1999,7
8,417.5999971032143,3,52.99,0,1,0.84,6.56,0.3,24,1999,7
8,417.5999971032143,3,49.52,0,1,0.84,6.56,0.3,24,1999,7
8,579.2000031620264,3,48.96,0,1,0.84,6.56,0.3,24,1999,8
8,579.2000031620264,3,52.99,0,1,0.84,6.56,0.3,24,1999,8
8,579.2000031620264,3,49.52,0,1,0.84,6.56,0.3,24,1999,8
8,136.7999991774559,3,48.96,1,0,0.84,6.56,0.3,24,1999,9
8,136.7999991774559,3,52.99,1,0,0.84,6.56,0.3,24,1999,9
8,136.7999991774559,3,49.52,1,0,0.84,6.56,0.3,24,1999,9
8,140.2000039666891,3,48.96,1,0,0.84,6.56,0.3,24,1999,10
8,140.2000039666891,3,52.99,1,0,0.84,6.56,0.3,24,1999,10
8,140.2000039666891,3,49.52,1,0,0.84,6.56,0.3,24,1999,10
8,0.0,3,48.96,1,0,0.84,6.56,0.3,24,1999,11
8,0.0,3,52.99,1,0,0.84,6.56,0.3,24,1999,11
8,0.0,3,49.52,1,0,0.84,6.56,0.3,24,1999,11
8,0.0,3,48.96,1,0,0.84,6.56,0.3,24,1999,12
8,0.0,3,52.99,1,0,0.84,6.56,0.3,24,1999,12
8,0.0,3,49.52,1,0,0.84,6.56,0.3,24,1999,12
8,0.0,3,48.96,1,0,0.78,8.24,0.42,43,2000,1
8,0.0,3,52.99,1,0,0.78,8.24,0.42,43,2000,1
8,0.0,3,49.52,1,0,0.78,8.24,0.42,43,2000,1
8,0.0,3,48.96,1,0,0.78,8.24,0.42,43,2000,2
8,0.0,3,52.99,1,0,0.78,8.24,0.42,43,2000,2
8,0.0,3,49.52,1,0,0.78,8.24,0.42,43,2000,2
8,0.1000000014901161,3,48.96,1,0,0.78,8.24,0.42,43,2000,3
8,0.1000000014901161,3,52.99,1,0,0.78,8.24,0.42,43,2000,3
8,0.1000000014901161,3,49.52,1,0,0.78,8.24,0.42,43,2000,3
8,59.600000858306885,3,48.96,1,0,0.78,8.24,0.42,43,2000,4
8,59.600000858306885,3,52.99,1,0,0.78,8.24,0.42,43,2000,4
8,59.600000858306885,3,49.52,1,0,0.78,8.24,0.42,43,2000,4
8,129.8000020980835,3,48.96,1,0,0.78,8.24,0.42,43,2000,5
8,129.8000020980835,3,52.99,1,0,0.78,8.24,0.42,43,2000,5
8,129.8000020980835,3,49.52,1,0,0.78,8.24,0.42,43,2000,5
8,322.09999418258667,3,48.96,0,1,0.78,8.24,0.42,43,2000,6
8,322.09999418258667,3,52.99,0,1,0.78,8.24,0.42,43,2000,6
8,322.09999418258667,3,49.52,0,1,0.78,8.24,0.42,43,2000,6
8,245.59999778866768,3,48.96,2,0,0.78,8.24,0.42,43,2000,7
8,245.59999778866768,3,52.99,2,0,0.78,8.24,0.42,43,2000,7
8,245.59999778866768,3,49.52,2,0,0.78,8.24,0.42,43,2000,7
8,399.80000445246696,3,48.96,0,1,0.78,8.24,0.42,43,2000,8
8,399.80000445246696,3,52.99,0,1,0.78,8.24,0.42,43,2000,8
8,399.80000445246696,3,49.52,0,1,0.78,8.24,0.42,43,2000,8
8,197.5999964773655,3,48.96,1,0,0.78,8.24,0.42,43,2000,9
8,197.5999964773655,3,52.99,1,0,0.78,8.24,0.42,43,2000,9
8,197.5999964773655,3,49.52,1,0,0.78,8.24,0.42,43,2000,9
8,20.799999713897705,3,48.96,1,0,0.78,8.24,0.42,43,2000,10
8,20.799999713897705,3,52.99,1,0,0.78,8.24,0.42,43,2000,10
8,20.799999713897705,3,49.52,1,0,0.78,8.24,0.42,43,2000,10
8,0.0,3,48.96,1,0,0.78,8.24,0.42,43,2000,11
8,0.0,3,52.99,1,0,0.78,8.24,0.42,43,2000,11
8,0.0,3,49.52,1,0,0.78,8.24,0.42,43,2000,11
8,0.0,3,48.96,1,0,0.78,8.24,0.42,43,2000,12
8,0.0,3,52.99,1,0,0.78,8.24,0.42,43,2000,12
8,0.0,3,49.52,1,0,0.78,8.24,0.42,43,2000,12
8,3.0000001192092896,3,48.96,1,0,1.19,9.1,0.65,25,2001,1
8,3.0000001192092896,3,52.99,1,0,1.19,9.1,0.65,25,2001,1
8,3.0000001192092896,3,49.52,1,0,1.19,9.1,0.65,25,2001,1
8,0.0,3,48.96,1,0,1.19,9.1,0.65,25,2001,2
8,0.0,3,52.99,1,0,1.19,9.1,0.65,25,2001,2
8,0.0,3,49.52,1,0,1.19,9.1,0.65,25,2001,2
8,0.6000000238418579,3,48.96,1,0,1.19,9.1,0.65,25,2001,3
8,0.6000000238418579,3,52.99,1,0,1.19,9.1,0.65,25,2001,3
8,0.6000000238418579,3,49.52,1,0,1.19,9.1,0.65,25,2001,3
8,14.999999463558195,3,48.96,1,0,1.19,9.1,0.65,25,2001,4
8,14.999999463558195,3,52.99,1,0,1.19,9.1,0.65,25,2001,4
8,14.999999463558195,3,49.52,1,0,1.19,9.1,0.65,25,2001,4
8,244.20000487566,3,48.96,2,0,1.19,9.1,0.65,25,2001,5
8,244.20000487566,3,52.99,2,0,1.19,9.1,0.65,25,2001,5
8,244.20000487566,3,49.52,2,0,1.19,9.1,0.65,25,2001,5
8,313.3999973833561,3,48.96,0,1,1.19,9.1,0.65,25,2001,6
8,313.3999973833561,3,52.99,0,1,1.19,9.1,0.65,25,2001,6
8,313.3999973833561,3,49.52,0,1,1.19,9.1,0.65,25,2001,6
8,221.3999970555305,3,48.96,2,0,1.19,9.1,0.65,25,2001,7
8,221.3999970555305,3,52.99,2,0,1.19,9.1,0.65,25,2001,7
8,221.3999970555305,3,49.52,2,0,1.19,9.1,0.65,25,2001,7
8,261.9999998360872,3,48.96,2,0,1.19,9.1,0.65,25,2001,8
8,261.9999998360872,3,52.99,2,0,1.19,9.1,0.65,25,2001,8
8,261.9999998360872,3,49.52,2,0,1.19,9.1,0.65,25,2001,8
8,274.1999988555908,3,48.96,2,0,1.19,9.1,0.65,25,2001,9
8,274.1999988555908,3,52.99,2,0,1.19,9.1,0.65,25,2001,9
8,274.1999988555908,3,49.52,2,0,1.19,9.1,0.65,25,2001,9
8,280.2000062465668,3,48.96,2,0,1.19,9.1,0.65,25,2001,10
8,280.2000062465668,3,52.99,2,0,1.19,9.1,0.65,25,2001,10
8,280.2000062465668,3,49.52,2,0,1.19,9.1,0.65,25,2001,10
8,0.0,3,48.96,1,0,1.19,9.1,0.65,25,2001,11
8,0.0,3,52.99,1,0,1.19,9.1,0.65,25,2001,11
8,0.0,3,49.52,1,0,1.19,9.1,0.65,25,2001,11
8,0.0,3,48.96,1,0,1.19,9.1,0.65,25,2001,12
8,0.0,3,52.99,1,0,1.19,9.1,0.65,25,2001,12
8,0.0,3,49.52,1,0,1.19,9.1,0.65,25,2001,12
8,8.300000101327896,3,48.96,1,0,1.97,16.02,0.94,34,2002,1
8,8.300000101327896,3,52.99,1,0,1.97,16.02,0.94,34,2002,1
8,8.300000101327896,3,49.52,1,0,1.97,16.02,0.94,34,2002,1
8,6.599999904632568,3,48.96,1,0,1.97,16.02,0.94,34,2002,2
8,6.599999904632568,3,52.99,1,0,1.97,16.02,0.94,34,2002,2
8,6.599999904632568,3,49.52,1,0,1.97,16.02,0.94,34,2002,2
8,2.400000095367432,3,48.96,1,0,1.97,16.02,0.94,34,2002,3
8,2.400000095367432,3,52.99,1,0,1.97,16.02,0.94,34,2002,3
8,2.400000095367432,3,49.52,1,0,1.97,16.02,0.94,34,2002,3
8,41.99999952316284,3,48.96,1,0,1.97,16.02,0.94,34,2002,4
8,41.99999952316284,3,52.99,1,0,1.97,16.02,0.94,34,2002,4
8,41.99999952316284,3,49.52,1,0,1.97,16.02,0.94,34,2002,4
8,98.59999918937685,3,48.96,1,0,1.97,16.02,0.94,34,2002,5
8,98.59999918937685,3,52.99,1,0,1.97,16.02,0.94,34,2002,5
8,98.59999918937685,3,49.52,1,0,1.97,16.02,0.94,34,2002,5
8,177.5999991297722,3,48.96,1,0,1.97,16.02,0.94,34,2002,6
8,177.5999991297722,3,52.99,1,0,1.97,16.02,0.94,34,2002,6
8,177.5999991297722,3,49.52,1,0,1.97,16.02,0.94,34,2002,6
8,527.2000034451485,3,48.96,0,1,1.97,16.02,0.94,34,2002,7
8,527.2000034451485,3,52.99,0,1,1.97,16.02,0.94,34,2002,7
8,527.2000034451485,3,49.52,0,1,1.97,16.02,0.94,34,2002,7
8,161.19999840855598,3,48.96,1,0,1.97,16.02,0.94,34,2002,8
8,161.19999840855598,3,52.99,1,0,1.97,16.02,0.94,34,2002,8
8,161.19999840855598,3,49.52,1,0,1.97,16.02,0.94,34,2002,8
8,98.39999914169312,3,48.96,1,0,1.97,16.02,0.94,34,2002,9
8,98.39999914169312,3,52.99,1,0,1.97,16.02,0.94,34,2002,9
8,98.39999914169312,3,49.52,1,0,1.97,16.02,0.94,34,2002,9
8,0.0,3,48.96,1,0,1.97,16.02,0.94,34,2002,10
8,0.0,3,52.99,1,0,1.97,16.02,0.94,34,2002,10
8,0.0,3,49.52,1,0,1.97,16.02,0.94,34,2002,10
8,250.7999923825264,3,48.96,2,0,1.82,8.16,0.79,45,2003,6
8,250.7999923825264,3,52.99,2,0,1.82,8.16,0.79,45,2003,6
8,250.7999923825264,3,49.52,2,0,1.82,8.16,0.79,45,2003,6
8,160.0,3,48.96,1,0,1.82,8.16,0.79,45,2003,7
8,160.0,3,52.99,1,0,1.82,8.16,0.79,45,2003,7
8,160.0,3,49.52,1,0,1.82,8.16,0.79,45,2003,7
8,170.1000003963709,3,48.96,1,0,1.82,8.16,0.79,45,2003,8
8,170.1000003963709,3,52.99,1,0,1.82,8.16,0.79,45,2003,8
8,170.1000003963709,3,49.52,1,0,1.82,8.16,0.79,45,2003,8
8,41.700000166893005,3,48.96,1,0,1.82,8.16,0.79,45,2003,9
8,41.700000166893005,3,52.99,1,0,1.82,8.16,0.79,45,2003,9
8,41.700000166893005,3,49.52,1,0,1.82,8.16,0.79,45,2003,9
8,100.10000014305116,3,48.96,1,0,1.82,8.16,0.79,45,2003,10
8,100.10000014305116,3,52.99,1,0,1.82,8.16,0.79,45,2003,10
8,100.10000014305116,3,49.52,1,0,1.82,8.16,0.79,45,2003,10
8,0.0,3,48.96,1,0,1.82,8.16,0.79,45,2003,11
8,0.0,3,52.99,1,0,1.82,8.16,0.79,45,2003,11
8,0.0,3,49.52,1,0,1.82,8.16,0.79,45,2003,11
8,0.0,3,48.96,1,0,1.82,8.16,0.79,45,2003,12
8,0.0,3,52.99,1,0,1.82,8.16,0.79,45,2003,12
8,0.0,3,49.52,1,0,1.82,8.16,0.79,45,2003,12
8,12.39999969303608,3,48.96,1,0,2.7,21.3,1.4,36,2004,1
8,12.39999969303608,3,52.99,1,0,2.7,21.3,1.4,36,2004,1
8,12.39999969303608,3,49.52,1,0,2.7,21.3,1.4,36,2004,1
8,0.4000000059604645,3,48.96,1,0,2.7,21.3,1.4,36,2004,2
8,0.4000000059604645,3,52.99,1,0,2.7,21.3,1.4,36,2004,2
8,0.4000000059604645,3,49.52,1,0,2.7,21.3,1.4,36,2004,2
8,0.0,3,48.96,1,0,2.7,21.3,1.4,36,2004,3
8,0.0,3,52.99,1,0,2.7,21.3,1.4,36,2004,3
8,0.0,3,49.52,1,0,2.7,21.3,1.4,36,2004,3
8,451.5999953746796,3,48.96,0,1,2.7,21.3,1.4,36,2004,6
8,451.5999953746796,3,52.99,0,1,2.7,21.3,1.4,36,2004,6
8,451.5999953746796,3,49.52,0,1,2.7,21.3,1.4,36,2004,6
8,249.6000025272369,3,48.96,2,0,2.7,21.3,1.4,36,2004,7
8,249.6000025272369,3,52.99,2,0,2.7,21.3,1.4,36,2004,7
8,249.6000025272369,3,49.52,2,0,2.7,21.3,1.4,36,2004,7
8,128.60000067949295,3,48.96,1,0,2.7,21.3,1.4,36,2004,8
8,128.60000067949295,3,52.99,1,0,2.7,21.3,1.4,36,2004,8
8,128.60000067949295,3,49.52,1,0,2.7,21.3,1.4,36,2004,8
8,55.3000009059906,3,48.96,1,0,2.7,21.3,1.4,36,2004,9
8,55.3000009059906,3,52.99,1,0,2.7,21.3,1.4,36,2004,9
8,55.3000009059906,3,49.52,1,0,2.7,21.3,1.4,36,2004,9
8,4.900000095367432,3,48.96,1,0,2.7,21.3,1.4,36,2004,10
8,4.900000095367432,3,52.99,1,0,2.7,21.3,1.4,36,2004,10
8,4.900000095367432,3,49.52,1,0,2.7,21.3,1.4,36,2004,10
8,0.0,3,48.96,1,0,2.7,21.3,1.4,36,2004,11
8,0.0,3,52.99,1,0,2.7,21.3,1.4,36,2004,11
8,0.0,3,49.52,1,0,2.7,21.3,1.4,36,2004,11
8,0.0,3,48.96,1,0,2.7,21.3,1.4,36,2004,12
8,0.0,3,52.99,1,0,2.7,21.3,1.4,36,2004,12
8,0.0,3,49.52,1,0,2.7,21.3,1.4,36,2004,12
8,14.000000029802322,3,48.96,1,0,0.46,2.1,0.13,6,2005,1
8,14.000000029802322,3,52.99,1,0,0.46,2.1,0.13,6,2005,1
8,14.000000029802322,3,49.52,1,0,0.46,2.1,0.13,6,2005,1
8,7.700000002980232,3,48.96,1,0,0.46,2.1,0.13,6,2005,2
8,7.700000002980232,3,52.99,1,0,0.46,2.1,0.13,6,2005,2
8,7.700000002980232,3,49.52,1,0,0.46,2.1,0.13,6,2005,2
8,12.800000190734863,3,48.96,1,0,0.46,2.1,0.13,6,2005,3
8,12.800000190734863,3,52.99,1,0,0.46,2.1,0.13,6,2005,3
8,12.800000190734863,3,49.52,1,0,0.46,2.1,0.13,6,2005,3
8,18.799999237060547,3,48.96,1,0,0.46,2.1,0.13,6,2005,4
8,18.799999237060547,3,52.99,1,0,0.46,2.1,0.13,6,2005,4
8,18.799999237060547,3,49.52,1,0,0.46,2.1,0.13,6,2005,4
8,20.000000059604645,3,48.96,1,0,0.46,2.1,0.13,6,2005,5
8,20.000000059604645,3,52.99,1,0,0.46,2.1,0.13,6,2005,5
8,20.000000059604645,3,49.52,1,0,0.46,2.1,0.13,6,2005,5
8,8.199999809265137,3,48.96,1,0,0.46,2.1,0.13,6,2005,6
8,8.199999809265137,3,52.99,1,0,0.46,2.1,0.13,6,2005,6
8,8.199999809265137,3,49.52,1,0,0.46,2.1,0.13,6,2005,6
8,220.50000393390656,3,48.96,2,0,0.46,2.1,0.13,6,2005,7
8,220.50000393390656,3,52.99,2,0,0.46,2.1,0.13,6,2005,7
8,220.50000393390656,3,49.52,2,0,0.46,2.1,0.13,6,2005,7
8,296.2000012397766,3,48.96,2,0,0.46,2.1,0.13,6,2005,8
8,296.2000012397766,3,52.99,2,0,0.46,2.1,0.13,6,2005,8
8,296.2000012397766,3,49.52,2,0,0.46,2.1,0.13,6,2005,8
8,58.80000066757202,3,48.96,1,0,0.46,2.1,0.13,6,2005,9
8,58.80000066757202,3,52.99,1,0,0.46,2.1,0.13,6,2005,9
8,58.80000066757202,3,49.52,1,0,0.46,2.1,0.13,6,2005,9
8,21.600000858306885,3,48.96,1,0,0.46,2.1,0.13,6,2005,10
8,21.600000858306885,3,52.99,1,0,0.46,2.1,0.13,6,2005,10
8,21.600000858306885,3,49.52,1,0,0.46,2.1,0.13,6,2005,10
8,0.0,3,48.96,1,0,0.46,2.1,0.13,6,2005,11
8,0.0,3,52.99,1,0,0.46,2.1,0.13,6,2005,11
8,0.0,3,49.52,1,0,0.46,2.1,0.13,6,2005,11
8,0.0,3,48.96,1,0,0.46,2.1,0.13,6,2005,12
8,0.0,3,52.99,1,0,0.46,2.1,0.13,6,2005,12
8,0.0,3,49.52,1,0,0.46,2.1,0.13,6,2005,12
8,0.0,3,48.96,1,0,17.83,1.16,0.15,10,2006,1
8,0.0,3,52.99,1,0,17.83,1.16,0.15,10,2006,1
8,0.0,3,49.52,1,0,17.83,1.16,0.15,10,2006,1
8,0.0,3,48.96,1,0,17.83,1.16,0.15,10,2006,2
8,0.0,3,52.99,1,0,17.83,1.16,0.15,10,2006,2
8,0.0,3,49.52,1,0,17.83,1.16,0.15,10,2006,2
