Year-Month,District,Rainfall (mm),River,River Level,Flood Risk,Flood Occurred,Area affected in (m.ha),Population affected in (million),Damage to Crops,Damage to Houses
2024-02,Muzzafarpur,3.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-03,Muzzafarpur,72.4000015258789,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-04,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-05,Muzzafarpur,67.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-06,Muzzafarpur,69.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-07,Muzzafarpur,69.70000004768372,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-08,Muzzafarpur,238.0,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2024-09,Muzzafarpur,183.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-12,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2025-01,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2009-09,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.11,2.2,0.05,21.82
2010-06,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-07,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-08,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-09,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2019-01,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-02,Muzzafarpur,17.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-03,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-04,Muzzafarpur,4.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-05,Muzzafarpur,4.900000095367432,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-06,Muzzafarpur,667.7000000029802,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-07,Muzzafarpur,1961.6000003814693,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-08,Muzzafarpur,1497.0,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-09,Muzzafarpur,3238.5,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-10,Muzzafarpur,8.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-12,Muzzafarpur,172.5,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2020-01,Muzzafarpur,5784.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-02,Muzzafarpur,526.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-03,Muzzafarpur,158.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-04,Muzzafarpur,390.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-05,Muzzafarpur,421.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-06,Muzzafarpur,432.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-07,Muzzafarpur,2091.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-08,Muzzafarpur,846.3999996185303,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-09,Muzzafarpur,2612.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-10,Muzzafarpur,84.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-12,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-01,Muzzafarpur,0.5,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-02,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-03,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-04,Muzzafarpur,10.5,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-05,Muzzafarpur,2622.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-06,Muzzafarpur,1832.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-07,Muzzafarpur,175.5,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-08,Muzzafarpur,1396.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-09,Muzzafarpur,89.00000071525574,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-10,Muzzafarpur,134.4000015258789,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-12,Muzzafarpur,8.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-01,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-02,Muzzafarpur,9.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-03,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-04,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-05,Muzzafarpur,20350.60000038147,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-06,Muzzafarpur,42511.60000038147,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-07,Muzzafarpur,85323.49999952316,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-08,Muzzafarpur,91524.39999961852,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-09,Muzzafarpur,75262.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-10,Muzzafarpur,71687.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-11,Muzzafarpur,66395.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-12,Muzzafarpur,75473.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-01,Muzzafarpur,27235.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-02,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-03,Muzzafarpur,1365.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-04,Muzzafarpur,1533.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-05,Muzzafarpur,197.5,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-06,Muzzafarpur,838.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-07,Muzzafarpur,57.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-08,Muzzafarpur,9898.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-09,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-02,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-03,Muzzafarpur,42.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-04,Muzzafarpur,1897.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-05,Muzzafarpur,15519.500000953674,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-06,Muzzafarpur,15080.39999961853,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-07,Muzzafarpur,9094.800000429152,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-08,Muzzafarpur,6568.299999952316,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-09,Muzzafarpur,1491.1999990940094,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-10,Muzzafarpur,29377.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-11,Muzzafarpur,4201.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-12,Muzzafarpur,11385.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2025-01,Muzzafarpur,38422.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
1976-07,Muzzafarpur,132.0,Kamla,0.0,Safe,No,3.0,13.6,0.9,94.6
1976-08,Muzzafarpur,463.29999232292175,Kamla,0.0,DANGER,Yes,3.0,13.6,0.9,94.6
1976-09,Muzzafarpur,366.5399975776672,Kamla,0.0,DANGER,Yes,3.0,13.6,0.9,94.6
1976-10,Muzzafarpur,40.60000038146973,Kamla,0.0,Safe,No,3.0,13.6,0.9,94.6
1977-06,Muzzafarpur,93.98000144958496,Kamla,0.0,Safe,No,1.2,3.1,0.2,11.8
1977-07,Muzzafarpur,372.0100009441376,Kamla,0.0,DANGER,Yes,1.2,3.1,0.2,11.8
1977-08,Muzzafarpur,194.73999881744385,Kamla,0.0,Safe,No,1.2,3.1,0.2,11.8
1977-09,Muzzafarpur,99.05999660491943,Kamla,0.0,Safe,No,1.2,3.1,0.2,11.8
1977-10,Muzzafarpur,111.75999784469604,Kamla,0.0,Safe,No,1.2,3.1,0.2,11.8
1978-06,Muzzafarpur,5.5,Kamla,0.0,Safe,No,2.4,12.1,1.0,94.6
1978-07,Muzzafarpur,78.19000053405762,Kamla,0.0,Safe,No,2.4,12.1,1.0,94.6
1978-08,Muzzafarpur,244.85999784618616,Kamla,0.0,WARNING,No,2.4,12.1,1.0,94.6
1978-09,Muzzafarpur,349.2499976158142,Kamla,0.0,DANGER,Yes,2.4,12.1,1.0,94.6
1978-10,Muzzafarpur,63.49999809265137,Kamla,0.0,Safe,No,2.4,12.1,1.0,94.6
1979-06,Muzzafarpur,2.799999952316284,Kamla,0.0,Safe,No,0.8,3.7,0.3,19
1979-07,Muzzafarpur,478.7900037765503,Kamla,0.0,DANGER,Yes,0.8,3.7,0.3,19
1979-08,Muzzafarpur,99.05999755859376,Kamla,0.0,Safe,No,0.8,3.7,0.3,19
1979-09,Muzzafarpur,180.01999855041504,Kamla,0.0,Safe,No,0.8,3.7,0.3,19
1979-10,Muzzafarpur,152.39999771118164,Kamla,0.0,Safe,No,0.8,3.7,0.3,19
1980-06,Muzzafarpur,7.099999904632568,Kamla,0.0,Safe,No,1.9,7.6,1.0,Neg
1980-07,Muzzafarpur,331.9499996304512,Kamla,0.0,DANGER,Yes,1.9,7.6,1.0,Neg
1980-08,Muzzafarpur,239.9000005722046,Kamla,0.0,WARNING,No,1.9,7.6,1.0,Neg
1980-09,Muzzafarpur,192.5000028610229,Kamla,0.0,Safe,No,1.9,7.6,1.0,Neg
1980-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.9,7.6,1.0,Neg
1981-03,Muzzafarpur,17.399999618530273,Kamla,0.0,Safe,No,1.3,7.0,0.6,72.1
1981-06,Muzzafarpur,20.59999942779541,Kamla,0.0,Safe,No,1.3,7.0,0.6,72.1
1981-07,Muzzafarpur,520.7999927997589,Kamla,0.0,DANGER,Yes,1.3,7.0,0.6,72.1
1981-08,Muzzafarpur,356.6999973356724,Kamla,0.0,DANGER,Yes,1.3,7.0,0.6,72.1
1981-09,Muzzafarpur,264.9000014066696,Kamla,0.0,WARNING,No,1.3,7.0,0.6,72.1
1981-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.3,7.0,0.6,72.1
1982-06,Muzzafarpur,235.7999974489212,Kamla,0.0,WARNING,No,0.9,4.7,0.3,97
1982-07,Muzzafarpur,147.50000083446503,Kamla,0.0,Safe,No,0.9,4.7,0.3,97
1982-08,Muzzafarpur,156.10000091791153,Kamla,0.0,Safe,No,0.9,4.7,0.3,97
1982-09,Muzzafarpur,235.99999856948853,Kamla,0.0,WARNING,No,0.9,4.7,0.3,97
1982-10,Muzzafarpur,14.399999856948853,Kamla,0.0,Safe,No,0.9,4.7,0.3,97
1983-08,Muzzafarpur,197.6999995112419,Kamla,0.0,Safe,No,1.5,5.1,0.4,23.4
1983-09,Muzzafarpur,86.40000024437904,Kamla,0.0,Safe,No,1.5,5.1,0.4,23.4
1983-10,Muzzafarpur,20.00000025331974,Kamla,0.0,Safe,No,1.5,5.1,0.4,23.4
1984-06,Muzzafarpur,165.60000167787075,Kamla,0.0,Safe,No,3.1,13.6,1.6,185.4
1984-07,Muzzafarpur,420.3999898582697,Kamla,0.0,DANGER,Yes,3.1,13.6,1.6,185.4
1984-08,Muzzafarpur,152.5,Kamla,0.0,Safe,No,3.1,13.6,1.6,185.4
1984-09,Muzzafarpur,224.49999833106995,Kamla,0.0,WARNING,No,3.1,13.6,1.6,185.4
1984-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.1,13.6,1.6,185.4
1985-06,Muzzafarpur,54.299999833107,Kamla,0.0,Safe,No,0.8,4.9,0.4,30.3
1985-07,Muzzafarpur,390.10000309348106,Kamla,0.0,DANGER,Yes,0.8,4.9,0.4,30.3
1985-08,Muzzafarpur,212.39999994635585,Kamla,0.0,WARNING,No,0.8,4.9,0.4,30.3
1985-09,Muzzafarpur,393.9000064134598,Kamla,0.0,DANGER,Yes,0.8,4.9,0.4,30.3
1985-10,Muzzafarpur,266.0999984741211,Kamla,0.0,WARNING,No,0.8,4.9,0.4,30.3
1986-06,Muzzafarpur,164.99999505281448,Kamla,0.0,Safe,No,1.8,7.3,0.6,103.7
1986-08,Muzzafarpur,227.10000145435333,Kamla,0.0,WARNING,No,1.8,7.3,0.6,103.7
1986-09,Muzzafarpur,105.30000002682208,Kamla,0.0,Safe,No,1.8,7.3,0.6,103.7
1986-10,Muzzafarpur,33.40000095963478,Kamla,0.0,Safe,No,1.8,7.3,0.6,103.7
1987-06,Muzzafarpur,20.60000002384185,Kamla,0.0,Safe,No,4.2,24.5,2.2,601.3
1987-07,Muzzafarpur,494.6999973207712,Kamla,0.0,DANGER,Yes,4.2,24.5,2.2,601.3
1987-08,Muzzafarpur,413.5000028908253,Kamla,0.0,DANGER,Yes,4.2,24.5,2.2,601.3
1987-09,Muzzafarpur,296.9000063240528,Kamla,0.0,WARNING,No,4.2,24.5,2.2,601.3
1987-10,Muzzafarpur,1.0000000298023224,Kamla,0.0,Safe,No,4.2,24.5,2.2,601.3
1988-06,Muzzafarpur,53.399999380111694,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
1988-07,Muzzafarpur,496.2000050544739,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
1988-08,Muzzafarpur,411.30000150203705,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
1988-09,Muzzafarpur,134.7000008970499,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
1988-10,Muzzafarpur,21.200000002980232,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
1989-06,Muzzafarpur,45.80000087618828,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
1989-07,Muzzafarpur,610.0000059902668,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
1989-08,Muzzafarpur,103.99999901652336,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
1989-09,Muzzafarpur,289.09999614953995,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
1989-10,Muzzafarpur,7.600000083446503,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
1990-06,Muzzafarpur,59.99999848008156,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
1990-07,Muzzafarpur,489.6000035405159,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
1990-08,Muzzafarpur,163.79999497532845,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
1990-09,Muzzafarpur,190.20000030100343,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
1990-10,Muzzafarpur,8.199999809265137,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
1991-06,Muzzafarpur,16.0,Kamla,0.0,Safe,No,0.98,4.823,0.4,23.61
1992-01,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.08,0.55,0.02,0.58
1992-06,Muzzafarpur,57.10000038146973,Kamla,0.0,Safe,No,0.08,0.55,0.02,0.58
1992-07,Muzzafarpur,240.700003772974,Kamla,0.0,WARNING,No,0.08,0.55,0.02,0.58
1992-08,Muzzafarpur,175.0999991595745,Kamla,0.0,Safe,No,0.08,0.55,0.02,0.58
1992-09,Muzzafarpur,29.399999529123303,Kamla,0.0,Safe,No,0.08,0.55,0.02,0.58
1992-10,Muzzafarpur,23.59999942779541,Kamla,0.0,Safe,No,0.08,0.55,0.02,0.58
1993-06,Muzzafarpur,71.29999959468842,Kamla,0.0,Safe,No,1.56,5.35,1.14,130.50
1993-07,Muzzafarpur,162.20000010728836,Kamla,0.0,Safe,No,1.56,5.35,1.14,130.50
1993-08,Muzzafarpur,337.59999963641167,Kamla,0.0,DANGER,Yes,1.56,5.35,1.14,130.50
1993-09,Muzzafarpur,414.2000002264977,Kamla,0.0,DANGER,Yes,1.56,5.35,1.14,130.50
1993-10,Muzzafarpur,0.4000000059604645,Kamla,0.0,Safe,No,1.56,5.35,1.14,130.50
1994-06,Muzzafarpur,211.3000032901764,Kamla,0.0,WARNING,No,0.65,4.01,0.35,56.16
1994-07,Muzzafarpur,217.7000023424625,Kamla,0.0,WARNING,No,0.65,4.01,0.35,56.16
1994-08,Muzzafarpur,250.6000000834465,Kamla,0.0,WARNING,No,0.65,4.01,0.35,56.16
1994-09,Muzzafarpur,161.59999591112137,Kamla,0.0,Safe,No,0.65,4.01,0.35,56.16
1994-10,Muzzafarpur,3.799999952316284,Kamla,0.0,Safe,No,0.65,4.01,0.35,56.16
1995-06,Muzzafarpur,99.5999984741211,Kamla,0.0,Safe,No,0.92,6.63,0.42,195.14
1995-07,Muzzafarpur,85.80000134557486,Kamla,0.0,Safe,No,0.92,6.63,0.42,195.14
1995-08,Muzzafarpur,356.8000014126301,Kamla,0.0,DANGER,Yes,0.92,6.63,0.42,195.14
1995-09,Muzzafarpur,300.0,Kamla,0.0,DANGER,Yes,0.92,6.63,0.42,195.14
1995-10,Muzzafarpur,2.5999999046325684,Kamla,0.0,Safe,No,0.92,6.63,0.42,195.14
1996-06,Muzzafarpur,87.499999076128,Kamla,0.0,Safe,No,1.19,8.73,0.73,71.69
1996-07,Muzzafarpur,252.30000042915344,Kamla,0.0,WARNING,No,1.19,8.73,0.73,71.69
1996-08,Muzzafarpur,316.10000026226044,Kamla,0.0,DANGER,Yes,1.19,8.73,0.73,71.69
1996-09,Muzzafarpur,168.39999788999555,Kamla,0.0,Safe,No,1.19,8.73,0.73,71.69
1996-10,Muzzafarpur,139.0999984741211,Kamla,0.0,Safe,No,1.19,8.73,0.73,71.69
1997-06,Muzzafarpur,405.5,Kamla,0.0,DANGER,Yes,1.47,6.96,0.65,57.37
1997-07,Muzzafarpur,380.5000001192093,Kamla,0.0,DANGER,Yes,1.47,6.96,0.65,57.37
1997-08,Muzzafarpur,213.10000041127205,Kamla,0.0,WARNING,No,1.47,6.96,0.65,57.37
1997-09,Muzzafarpur,239.7000005543232,Kamla,0.0,WARNING,No,1.47,6.96,0.65,57.37
1997-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.47,6.96,0.65,57.37
1998-06,Muzzafarpur,28.39999961853028,Kamla,0.0,Safe,No,2.51,13.47,1.28,366.96
1998-07,Muzzafarpur,443.0000046789646,Kamla,0.0,DANGER,Yes,2.51,13.47,1.28,366.96
1998-08,Muzzafarpur,294.6000033020973,Kamla,0.0,WARNING,No,2.51,13.47,1.28,366.96
1998-09,Muzzafarpur,200.1000013947487,Kamla,0.0,WARNING,No,2.51,13.47,1.28,366.96
1998-10,Muzzafarpur,19.09999978542328,Kamla,0.0,Safe,No,2.51,13.47,1.28,366.96
1999-06,Muzzafarpur,111.59999990463255,Kamla,0.0,Safe,No,0.84,6.56,0.3,242.04
1999-07,Muzzafarpur,316.10000389814377,Kamla,0.0,DANGER,Yes,0.84,6.56,0.3,242.04
1999-08,Muzzafarpur,405.39999893307686,Kamla,0.0,DANGER,Yes,0.84,6.56,0.3,242.04
1999-09,Muzzafarpur,99.39999939501286,Kamla,0.0,Safe,No,0.84,6.56,0.3,242.04
1999-10,Muzzafarpur,64.6000007390976,Kamla,0.0,Safe,No,0.84,6.56,0.3,242.04
2000-06,Muzzafarpur,214.3000001907349,Kamla,0.0,WARNING,No,0.78,8.24,0.42,75.53
2000-07,Muzzafarpur,146.70000100135803,Kamla,0.0,Safe,No,0.78,8.24,0.42,75.53
2000-08,Muzzafarpur,214.89999771118164,Kamla,0.0,WARNING,No,0.78,8.24,0.42,75.53
2000-09,Muzzafarpur,90.39999908208848,Kamla,0.0,Safe,No,0.78,8.24,0.42,75.53
2000-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.78,8.24,0.42,75.53
2001-06,Muzzafarpur,191.1999979019165,Kamla,0.0,Safe,No,1.19,9.1,0.65,267.22
2001-07,Muzzafarpur,284.1999986320734,Kamla,0.0,WARNING,No,1.19,9.1,0.65,267.22
2001-08,Muzzafarpur,274.7999978065491,Kamla,0.0,WARNING,No,1.19,9.1,0.65,267.22
2001-09,Muzzafarpur,334.8000046312809,Kamla,0.0,DANGER,Yes,1.19,9.1,0.65,267.22
2001-10,Muzzafarpur,190.00000083446503,Kamla,0.0,Safe,No,1.19,9.1,0.65,267.22
2002-06,Muzzafarpur,152.39999961853027,Kamla,0.0,Safe,No,1.97,16.02,0.94,511.50
2002-07,Muzzafarpur,531.8000003099442,Kamla,0.0,DANGER,Yes,1.97,16.02,0.94,511.50
2002-08,Muzzafarpur,358.3000059127808,Kamla,0.0,DANGER,Yes,1.97,16.02,0.94,511.50
2002-09,Muzzafarpur,165.89999909698963,Kamla,0.0,Safe,No,1.97,16.02,0.94,511.50
2002-10,Muzzafarpur,27.0,Kamla,0.0,Safe,No,1.97,16.02,0.94,511.50
2003-06,Muzzafarpur,121.20000171661376,Kamla,0.0,Safe,No,1.82,8.16,0.79,94.45
2003-07,Muzzafarpur,332.0000071525574,Kamla,0.0,DANGER,Yes,1.82,8.16,0.79,94.45
2003-08,Muzzafarpur,226.900003053248,Kamla,0.0,WARNING,No,1.82,8.16,0.79,94.45
2003-09,Muzzafarpur,125.19999837875366,Kamla,0.0,Safe,No,1.82,8.16,0.79,94.45
2003-10,Muzzafarpur,61.60000115633011,Kamla,0.0,Safe,No,1.82,8.16,0.79,94.45
2004-06,Muzzafarpur,220.70000457763672,Kamla,0.0,WARNING,No,2.7,21.3,1.4,522.05
2004-07,Muzzafarpur,269.5999986231327,Kamla,0.0,WARNING,No,2.7,21.3,1.4,522.05
2004-08,Muzzafarpur,248.0000002384185,Kamla,0.0,WARNING,No,2.7,21.3,1.4,522.05
2004-09,Muzzafarpur,4.899999976158142,Kamla,0.0,Safe,No,2.7,21.3,1.4,522.05
2004-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,2.7,21.3,1.4,522.05
2005-06,Muzzafarpur,64.20000004768372,Kamla,0.0,Safe,No,0.46,2.1,0.13,11.64
2005-07,Muzzafarpur,416.8000046014786,Kamla,0.0,DANGER,Yes,0.46,2.1,0.13,11.64
2005-08,Muzzafarpur,220.59999695420265,Kamla,0.0,WARNING,No,0.46,2.1,0.13,11.64
2005-09,Muzzafarpur,91.00000047683716,Kamla,0.0,Safe,No,0.46,2.1,0.13,11.64
2005-10,Muzzafarpur,3.0,Kamla,0.0,Safe,No,0.46,2.1,0.13,11.64
2006-06,Muzzafarpur,150.89999540150166,Kamla,0.0,Safe,No,17.83,1.16,0.15,14.32
2006-07,Muzzafarpur,311.7000009566545,Kamla,0.0,DANGER,Yes,17.83,1.16,0.15,14.32
2006-08,Muzzafarpur,65.80000019073486,Kamla,0.0,Safe,No,17.83,1.16,0.15,14.32
2006-09,Muzzafarpur,244.89999961853027,Kamla,0.0,WARNING,No,17.83,1.16,0.15,14.32
2006-10,Muzzafarpur,22.0,Kamla,0.0,Safe,No,17.83,1.16,0.15,14.32
2007-06,Muzzafarpur,105.20000000298025,Kamla,0.0,Safe,No,1.88,24.44,1.06,768.38
2007-07,Muzzafarpur,524.000000089407,Kamla,0.0,DANGER,Yes,1.88,24.44,1.06,768.38
2007-08,Muzzafarpur,545.4000002145767,Kamla,0.0,DANGER,Yes,1.88,24.44,1.06,768.38
2007-09,Muzzafarpur,387.7000035345554,Kamla,0.0,DANGER,Yes,1.88,24.44,1.06,768.38
2007-10,Muzzafarpur,84.20000123977661,Kamla,0.0,Safe,No,1.88,24.44,1.06,768.38
2008-06,Muzzafarpur,325.49999737739563,Kamla,0.0,DANGER,Yes,0.64,5.09,0.26,167.30
2008-07,Muzzafarpur,527.8000010848045,Kamla,0.0,DANGER,Yes,0.64,5.09,0.26,167.30
2008-08,Muzzafarpur,303.8000030517578,Kamla,0.0,DANGER,Yes,0.64,5.09,0.26,167.30
2008-09,Muzzafarpur,150.20000000298023,Kamla,0.0,Safe,No,0.64,5.09,0.26,167.30
2008-10,Muzzafarpur,21.39999961853028,Kamla,0.0,Safe,No,0.64,5.09,0.26,167.30
2009-06,Muzzafarpur,75.79999828338623,Kamla,0.0,Safe,No,1.11,2.2,0.05,21.82
2009-07,Muzzafarpur,149.00000309944153,Kamla,0.0,Safe,No,1.11,2.2,0.05,21.82
2009-08,Muzzafarpur,159.39999929070473,Kamla,0.0,Safe,No,1.11,2.2,0.05,21.82
2009-09,Muzzafarpur,170.39999929070473,Kamla,0.0,Safe,No,1.11,2.2,0.05,21.82
2009-10,Muzzafarpur,163.90000039339066,Kamla,0.0,Safe,No,1.11,2.2,0.05,21.82
2010-06,Muzzafarpur,74.39999866485596,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-07,Muzzafarpur,214.2000014185905,Kamla,0.0,WARNING,No,0.2,0.72,0.01,3.12
2010-08,Muzzafarpur,120.89999848604202,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-09,Muzzafarpur,256.999999538064,Kamla,0.0,WARNING,No,0.2,0.72,0.01,3.12
2010-10,Muzzafarpur,144.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2011-03,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.82,7.14,0.34,102.96
2011-06,Muzzafarpur,219.1999989151955,Kamla,0.0,WARNING,No,3.82,7.14,0.34,102.96
2011-07,Muzzafarpur,261.19999635219574,Kamla,0.0,WARNING,No,3.82,7.14,0.34,102.96
2011-08,Muzzafarpur,253.79999566078183,Kamla,0.0,WARNING,No,3.82,7.14,0.34,102.96
2011-09,Muzzafarpur,564.2000050544739,Kamla,0.0,DANGER,Yes,3.82,7.14,0.34,102.96
2011-10,Muzzafarpur,19.5,Kamla,0.0,Safe,No,3.82,7.14,0.34,102.96
