Year-Month,Rainfall (mm),Flood Risk,Sub_District
2019-04,0.0,Safe,Bathnaha
2019-05,0.0,Safe,Bathnaha
2019-06,427.5,DANGER,Bathnaha
2019-07,112.5,Safe,Bathnaha
2019-08,0.0,Safe,Bathnaha
2019-09,368.19999980926514,DANGER,Bathnaha
2019-10,7.0,Safe,Bathnaha
2019-11,0.0,Safe,Bathnaha
2019-12,0.0,Safe,Bathnaha
2020-01,11338.0,DANGER,Bathnaha
2020-02,288.19999980926514,WARNING,Bathnaha
2020-03,62.0,Safe,Bathnaha
2020-04,552.0,DANGER,Bathnaha
2020-05,1078.5,DANGER,Bathnaha
2020-06,2419.2000007629395,DANGER,Bathnaha
2020-07,4552.600001573563,DANGER,Bathnaha
2020-08,1384.2999992370603,DANGER,Bathnaha
2020-09,9752.999998092651,DANGER,Bathnaha
2020-10,119.5,Safe,Bathnaha
2020-11,0.0,Safe,Bathnaha
2020-12,0.0,Safe,Bathnaha
2021-01,0.0,Safe,Bathnaha
2021-02,0.0,Safe,Bathnaha
2021-03,0.0,Safe,Bathnaha
2021-04,268.80000019073486,WARNING,Bathnaha
2021-05,4123.000000476837,DANGER,Bathnaha
2021-06,3603.199999332428,DANGER,Bathnaha
2021-07,2343.9000034332275,DANGER,Bathnaha
2021-08,533.2000018358231,DANGER,Bathnaha
2021-09,162.099999666214,Safe,Bathnaha
2021-10,98.60000276565552,Safe,Bathnaha
2021-11,0.0,Safe,Bathnaha
2021-12,142.0,Safe,Bathnaha
2022-01,3.5999999046325684,Safe,Bathnaha
2022-02,5.200000047683716,Safe,Bathnaha
2022-03,0.0,Safe,Bathnaha
2022-04,20.20000004768372,Safe,Bathnaha
2022-05,17319.800001382828,DANGER,Bathnaha
2022-06,31824.199998378757,DANGER,Bathnaha
2022-07,66400.49999856949,DANGER,Bathnaha
2022-08,73162.09999990463,DANGER,Bathnaha
2022-09,39388.40000009537,DANGER,Bathnaha
2022-10,548.6000003814697,DANGER,Bathnaha
2022-11,33119.5,DANGER,Bathnaha
2022-12,57994.0,DANGER,Bathnaha
2023-01,20325.0,DANGER,Bathnaha
2023-02,0.0,Safe,Bathnaha
2023-03,1294.5,DANGER,Bathnaha
2023-04,1527.0,DANGER,Bathnaha
2023-05,561.0,DANGER,Bathnaha
2023-06,1766.5,DANGER,Bathnaha
2023-07,731.6999983787537,DANGER,Bathnaha
2023-08,169.0,Safe,Bathnaha
2023-09,73.79999828338623,Safe,Bathnaha
2023-10,0.0,Safe,Bathnaha
2024-03,6.400000095367432,Safe,Bathnaha
2024-04,0.0,Safe,Bathnaha
2024-05,127.79999923706056,Safe,Bathnaha
2024-06,277.4000015258789,WARNING,Bathnaha
2024-07,247.0,WARNING,Bathnaha
2024-08,158.49999904632568,Safe,Bathnaha
2024-09,397.8000020980835,DANGER,Bathnaha
2024-10,35.0,Safe,Bathnaha
2024-11,0.0,Safe,Bathnaha
2024-12,0.0,Safe,Bathnaha
2025-01,0.0,Safe,Bathnaha
2009-09,0.0,Safe,Sikti
2010-07,0.0,Safe,Sikti
2010-08,0.0,Safe,Sikti
2010-09,0.0,Safe,Sikti
2010-10,0.0,Safe,Sikti
2019-01,0.0,Safe,Sikti
2019-02,0.0,Safe,Sikti
2019-03,0.0,Safe,Sikti
2019-04,0.0,Safe,Sikti
2019-05,0.0,Safe,Sikti
2019-06,246.5,WARNING,Sikti
2019-07,4324.699996948242,DANGER,Sikti
2019-08,1841.0999994277956,DANGER,Sikti
2019-09,249.50000286102292,WARNING,Sikti
2019-10,13.5,Safe,Sikti
2019-11,0.0,Safe,Sikti
2019-12,1.0,Safe,Sikti
2020-01,89.0,Safe,Sikti
2020-02,6.0,Safe,Sikti
2020-03,155.0,Safe,Sikti
2020-04,42.5,Safe,Sikti
2020-05,352.09999990463257,DANGER,Sikti
2020-06,505.6000051498413,DANGER,Sikti
2020-07,1817.4000043869016,DANGER,Sikti
2020-08,287.7999970018864,WARNING,Sikti
2020-09,613.5999958515167,DANGER,Sikti
2020-10,48.0,Safe,Sikti
2020-11,12.0,Safe,Sikti
2020-12,0.0,Safe,Sikti
2021-01,11.0,Safe,Sikti
2021-02,8.5,Safe,Sikti
2021-03,46.0,Safe,Sikti
2021-04,17.199999809265137,Safe,Sikti
2021-05,483.8000032901764,DANGER,Sikti
2021-06,248.0,WARNING,Sikti
2021-07,663.6000008583069,DANGER,Sikti
2021-08,383.1000001430512,DANGER,Sikti
2021-09,113.40000200271606,Safe,Sikti
2021-10,281.2000026702881,WARNING,Sikti
2021-11,0.0,Safe,Sikti
2021-12,0.0,Safe,Sikti
2022-01,12.199999809265137,Safe,Sikti
2022-02,36.40000057220459,Safe,Sikti
2022-03,0.0,Safe,Sikti
2022-04,16.399999618530273,Safe,Sikti
2022-05,24280.40000200272,DANGER,Sikti
2022-06,38924.79999637604,DANGER,Sikti
2022-07,82839.20000076294,DANGER,Sikti
2022-08,88205.90000152588,DANGER,Sikti
2022-09,71175.89999961853,DANGER,Sikti
2022-10,68884.80000019073,DANGER,Sikti
2022-11,67964.5,DANGER,Sikti
2022-12,73068.0,DANGER,Sikti
2023-01,26128.5,DANGER,Sikti
2023-02,11.0,Safe,Sikti
2023-03,1370.0,DANGER,Sikti
2023-04,1773.5,DANGER,Sikti
2023-05,48.0,Safe,Sikti
2023-06,176.79999828338623,Safe,Sikti
2023-07,397.4000015258789,DANGER,Sikti
2023-08,442.1000061035156,DANGER,Sikti
2023-09,236.39999961853027,WARNING,Sikti
2023-10,12821.900000572205,DANGER,Sikti
2023-11,25697.0,DANGER,Sikti
2023-12,32364.0,DANGER,Sikti
2024-01,34710.5,DANGER,Sikti
2024-02,28942.0,DANGER,Sikti
2024-03,50230.29999923706,DANGER,Sikti
2024-04,13230.0,DANGER,Sikti
2024-05,11177.79999923706,DANGER,Sikti
2024-06,16319.699998378754,DANGER,Sikti
2024-07,16668.300003528595,DANGER,Sikti
2024-08,5492.999998092651,DANGER,Sikti
2024-09,554.199999332428,DANGER,Sikti
2024-10,25877.89999961853,DANGER,Sikti
2024-11,15944.0,DANGER,Sikti
2024-12,54258.5,DANGER,Sikti
2025-01,52803.0,DANGER,Sikti
