Year-Month,Rainfall (mm),Flood Risk,Sub_District
2024-11,0.0,Safe,Ekmighat
2024-12,0.0,Safe,Ekmighat
2025-01,0.0,Safe,Ekmighat
1981-06,26.7,Safe,Hayaghat
1981-07,427.2,DANGER,Hayaghat
1981-08,109.2,Safe,Hayaghat
1981-09,135.1,Safe,Hayaghat
1981-10,0.0,Safe,Hayaghat
1982-06,27.3,Safe,Hayaghat
1982-07,31.8,Safe,Hayaghat
1982-08,64.1,Safe,Hayaghat
1982-09,114.4,Safe,Hayaghat
1982-10,0.0,Safe,Hayaghat
1983-06,139.8,Safe,Hayaghat
1983-07,315.0,DANGER,Hayaghat
1983-08,122.0,Safe,Hayaghat
1983-09,102.8,Safe,Hayaghat
1983-10,97.7,Safe,Hayaghat
1984-05,126.4,Safe,Hayaghat
1984-06,123.4,Safe,Hayaghat
1984-07,223.5,WARNING,Hayaghat
1984-08,91.2,Safe,Hayaghat
1984-09,268.6,WARNING,Hayaghat
1984-10,0.0,Safe,Hayaghat
1985-06,48.2,Safe,Hayaghat
1985-07,479.2,DANGER,Hayaghat
1985-08,242.2,WARNING,Hayaghat
1985-09,283.0,WARNING,Hayaghat
1985-10,219.4,WARNING,Hayaghat
1986-06,52.4,Safe,Hayaghat
1986-07,369.1,DANGER,Hayaghat
1986-08,80.80000000000001,Safe,Hayaghat
1986-09,51.8,Safe,Hayaghat
1986-10,10.4,Safe,Hayaghat
1987-05,0.0,Safe,Hayaghat
1987-06,52.4,Safe,Hayaghat
1987-07,252.8,WARNING,Hayaghat
1987-08,566.8,DANGER,Hayaghat
1987-09,351.8,DANGER,Hayaghat
1987-10,0.4,Safe,Hayaghat
1988-06,145.0,Safe,Hayaghat
1988-07,315.3,DANGER,Hayaghat
1988-08,264.6,WARNING,Hayaghat
1988-09,135.1,Safe,Hayaghat
1988-10,20.6,Safe,Hayaghat
1989-06,79.0,Safe,Hayaghat
1989-07,452.4,DANGER,Hayaghat
1989-08,154.6,Safe,Hayaghat
1989-09,178.4,Safe,Hayaghat
1989-10,35.4,Safe,Hayaghat
1990-06,82.8,Safe,Hayaghat
1990-07,425.4,DANGER,Hayaghat
1990-08,154.4,Safe,Hayaghat
1990-09,146.6,Safe,Hayaghat
1990-10,29.8,Safe,Hayaghat
1991-06,45.4,Safe,Hayaghat
1991-07,164.5,Safe,Hayaghat
1991-08,401.0,DANGER,Hayaghat
1991-09,41.0,Safe,Hayaghat
1991-10,0.0,Safe,Hayaghat
1992-06,87.0,Safe,Hayaghat
1992-07,288.4,WARNING,Hayaghat
1992-08,44.5,Safe,Hayaghat
1992-09,54.6,Safe,Hayaghat
1992-10,20.6,Safe,Hayaghat
1993-06,69.89999999999999,Safe,Hayaghat
1993-07,143.9,Safe,Hayaghat
1993-08,190.1,Safe,Hayaghat
1993-09,55.7,Safe,Hayaghat
1993-10,2.0,Safe,Hayaghat
1994-06,55.8,Safe,Hayaghat
1994-07,305.4,DANGER,Hayaghat
1994-08,257.3,WARNING,Hayaghat
1994-09,259.0,WARNING,Hayaghat
1994-10,9.0,Safe,Hayaghat
1995-06,67.8,Safe,Hayaghat
1995-07,178.8,Safe,Hayaghat
1995-08,228.3,WARNING,Hayaghat
1995-09,162.9,Safe,Hayaghat
1995-10,0.0,Safe,Hayaghat
1996-06,241.8,WARNING,Hayaghat
1996-07,505.8,DANGER,Hayaghat
1996-08,281.5,WARNING,Hayaghat
1996-09,58.4,Safe,Hayaghat
1996-10,115.1,Safe,Hayaghat
1997-06,372.0,DANGER,Hayaghat
1997-07,249.0,WARNING,Hayaghat
1997-08,273.40000000000003,WARNING,Hayaghat
1997-09,169.2,Safe,Hayaghat
1997-10,0.0,Safe,Hayaghat
1998-06,75.39999999999999,Safe,Hayaghat
1998-07,416.6,DANGER,Hayaghat
1998-08,490.3,DANGER,Hayaghat
1998-09,304.8,DANGER,Hayaghat
