Year-Month,Rainfall (mm),Flood Risk,Sub_District
2008-11,0.2000000029802322,Safe,Jainagar
2008-12,0.5,Safe,Jainagar
2009-01,0.0,Safe,Jainagar
2009-02,0.0,Safe,Jainagar
2009-03,0.0,Safe,Jainagar
2009-04,0.0,Safe,Jainagar
2009-05,188.80000127851963,Safe,Jainagar
2009-06,17.999999582767487,Safe,Jainagar
2009-07,303.6000063419342,DANGER,Jainagar
2009-08,272.80000162124634,WARNING,Jainagar
2009-09,12.99999976158142,Safe,Jainagar
2009-10,67.20000219345093,Safe,Jainagar
2009-11,0.0,Safe,Jainagar
2009-12,0.0,Safe,Jainagar
2010-01,0.0,Safe,Jainagar
2010-02,0.0,Safe,Jainagar
2010-03,0.0,Safe,Jainagar
2010-04,0.0,Safe,Jainagar
2010-05,158.80000066757202,Safe,Jainagar
2010-06,26.700000196695328,Safe,Jainagar
2010-07,100.59999871253969,Safe,Jainagar
2010-08,122.40000039339066,Safe,Jainagar
2010-09,46.799999713897705,Safe,Jainagar
2010-10,20.399999856948853,Safe,Jainagar
2010-11,0.0,Safe,Jainagar
2010-12,0.0,Safe,Jainagar
2011-01,0.0,Safe,Jainagar
2011-02,0.0,Safe,Jainagar
2011-03,2.400000095367432,Safe,Jainagar
2011-04,23.99999952316284,Safe,Jainagar
2011-05,76.20000115036964,Safe,Jainagar
2011-06,93.59999823570251,Safe,Jainagar
2011-07,229.5000052154064,WARNING,Jainagar
2011-08,151.19999957084656,Safe,Jainagar
2011-09,227.20000672340396,WARNING,Jainagar
2011-10,0.0,Safe,Jainagar
2011-11,7.600000083446503,Safe,Jainagar
2011-12,0.0,Safe,Jainagar
2012-01,6.199999928474426,Safe,Jainagar
2012-02,0.0,Safe,Jainagar
2012-03,0.2000000029802322,Safe,Jainagar
2012-04,0.0,Safe,Jainagar
2012-05,0.0,Safe,Jainagar
2012-06,44.00000071525574,Safe,Jainagar
2012-07,60.99999976158142,Safe,Jainagar
2012-08,118.80000066757202,Safe,Jainagar
2012-09,45.799999475479126,Safe,Jainagar
2012-10,4.800000190734863,Safe,Jainagar
2012-11,0.0,Safe,Jainagar
2012-12,0.0,Safe,Jainagar
2013-01,0.0,Safe,Jainagar
2013-02,18.99999952316284,Safe,Jainagar
2013-03,37.59999847412109,Safe,Jainagar
2013-04,87.99999934434891,Safe,Jainagar
2013-05,60.39999914169312,Safe,Jainagar
2013-06,179.00000023841858,Safe,Jainagar
2013-07,79.40000092983246,Safe,Jainagar
2013-08,56.40000182390213,Safe,Jainagar
2013-09,73.2000005543232,Safe,Jainagar
2013-10,97.4999966174364,Safe,Jainagar
2013-11,0.0,Safe,Jainagar
2013-12,0.0,Safe,Jainagar
2014-01,0.0,Safe,Jainagar
2014-02,21.399999737739563,Safe,Jainagar
2014-03,0.0,Safe,Jainagar
2014-04,0.0,Safe,Jainagar
2014-05,69.80000019073486,Safe,Jainagar
2014-06,57.40000030398369,Safe,Jainagar
2014-07,81.30000054836273,Safe,Jainagar
2014-08,136.2000013589859,Safe,Jainagar
2014-09,48.99999964237213,Safe,Jainagar
2014-10,76.60000157356262,Safe,Jainagar
2014-11,0.0,Safe,Jainagar
2014-12,2.5999999046325684,Safe,Jainagar
2015-01,8.600000143051147,Safe,Jainagar
2015-02,0.0,Safe,Jainagar
2015-03,10.399999618530272,Safe,Jainagar
2015-04,39.00000011920929,Safe,Jainagar
2015-05,19.20000034570694,Safe,Jainagar
2015-06,26.20000004768372,Safe,Jainagar
2015-07,80.40000116825104,Safe,Jainagar
2015-08,139.10000252723694,Safe,Jainagar
2015-09,93.40000009536745,Safe,Jainagar
2015-10,0.2000000029802322,Safe,Jainagar
2015-11,0.0,Safe,Jainagar
2015-12,0.0,Safe,Jainagar
2016-01,2.200000047683716,Safe,Jainagar
2016-02,0.0,Safe,Jainagar
2016-03,3.6000001430511475,Safe,Jainagar
2016-04,2.799999952316284,Safe,Jainagar
2016-05,30.99999952316284,Safe,Jainagar
2016-06,55.59999895095825,Safe,Jainagar
2016-07,156.79999959468842,Safe,Jainagar
2016-08,54.59999918937683,Safe,Jainagar
2016-09,201.099999666214,WARNING,Jainagar
2016-10,6.799999713897705,Safe,Jainagar
2016-11,0.0,Safe,Jainagar
2016-12,0.0,Safe,Jainagar
2017-01,1.600000023841858,Safe,Jainagar
2017-02,0.0,Safe,Jainagar
2017-03,46.39999997615814,Safe,Jainagar
2017-04,30.59999918937683,Safe,Jainagar
2017-05,50.39999985694885,Safe,Jainagar
2017-06,31.799999952316284,Safe,Jainagar
2017-07,125.400000333786,Safe,Jainagar
2017-08,373.5999937057495,DANGER,Jainagar
2017-09,60.20000052452088,Safe,Jainagar
2017-10,13.599999725818634,Safe,Jainagar
2017-11,0.0,Safe,Jainagar
2017-12,0.0,Safe,Jainagar
2018-01,0.0,Safe,Jainagar
2018-02,0.0,Safe,Jainagar
2018-03,1.2000000476837158,Safe,Jainagar
2018-04,14.399999618530272,Safe,Jainagar
2018-05,55.999998331069946,Safe,Jainagar
2018-06,71.80000114440918,Safe,Jainagar
2018-07,463.3999934196472,DANGER,Jainagar
2018-08,224.60000038146973,WARNING,Jainagar
2018-09,87.20000147819519,Safe,Jainagar
2018-10,0.0,Safe,Jainagar
2018-11,0.0,Safe,Jainagar
2018-12,0.0,Safe,Jainagar
2019-01,3.6000001430511475,Safe,Jainagar
2019-02,9.600000023841858,Safe,Jainagar
2019-03,2.400000095367432,Safe,Jainagar
2019-04,34.99999928474426,Safe,Jainagar
2019-05,6.0000001192092896,Safe,Jainagar
2019-06,771.1999987363815,DANGER,Jainagar
2019-07,1316.800008893013,DANGER,Jainagar
2019-08,1633.4000010490415,DANGER,Jainagar
2019-09,284.79999828338623,WARNING,Jainagar
2019-10,8.399999856948853,Safe,Jainagar
2019-11,0.0,Safe,Jainagar
