Year-Month,Rainfall (mm),Flood Risk,Sub_District
2013-06,267.6,WARNING,Baltara
2013-07,154.4,Safe,Baltara
2013-08,242.0,WARNING,Baltara
2013-09,211.6,WARNING,Baltara
2013-10,187.6,Safe,Baltara
2013-11,17.2,Safe,Baltara
2013-12,0.0,Safe,Baltara
2014-01,8.2,Safe,Baltara
2014-02,13.0,Safe,Baltara
2014-03,8.8,Safe,Baltara
2014-04,0.0,Safe,Baltara
2014-05,130.4,Safe,Baltara
2014-06,104.2,Safe,Baltara
2014-07,513.5,DANGER,Baltara
2014-08,220.8,WARNING,Baltara
2014-09,178.0,Safe,Baltara
2014-10,7.2,Safe,Baltara
2014-11,0.0,Safe,Baltara
2014-12,1.8,Safe,Baltara
2015-01,38.4,Safe,Baltara
2015-02,19.6,Safe,Baltara
2015-03,15.8,Safe,Baltara
2015-04,54.4,Safe,Baltara
2015-05,42.6,Safe,Baltara
2015-06,109.8,Safe,Baltara
2015-07,164.0,Safe,Baltara
2015-08,472.8,DANGER,Baltara
2015-09,363.8,DANGER,Baltara
2015-10,0.0,Safe,Baltara
2015-11,0.0,Safe,Baltara
2015-12,0.0,Safe,Baltara
2016-01,11.8,Safe,Baltara
2016-02,5.6000000000000005,Safe,Baltara
2016-03,0.4,Safe,Baltara
2016-04,3.6,Safe,Baltara
2016-05,90.4,Safe,Baltara
2016-06,76.2,Safe,Baltara
2016-07,271.2,WARNING,Baltara
2016-08,99.6,Safe,Baltara
2016-09,271.6,WARNING,Baltara
2016-10,40.0,Safe,Baltara
2016-11,0.0,Safe,Baltara
2016-12,0.0,Safe,Baltara
2017-01,0.0,Safe,Baltara
2017-02,0.0,Safe,Baltara
2017-03,19.6,Safe,Baltara
2017-04,46.8,Safe,Baltara
2017-05,159.0,Safe,Baltara
2017-06,166.0,Safe,Baltara
2017-07,428.4,DANGER,Baltara
2017-08,241.2,WARNING,Baltara
2017-09,107.2,Safe,Baltara
2017-10,88.6,Safe,Baltara
2017-11,0.0,Safe,Baltara
2017-12,0.0,Safe,Baltara
2018-01,0.0,Safe,Baltara
2018-02,0.0,Safe,Baltara
2018-03,0.0,Safe,Baltara
2018-04,47.2,Safe,Baltara
2018-05,36.0,Safe,Baltara
2018-06,83.60000000000001,Safe,Baltara
2018-07,269.5,WARNING,Baltara
2018-08,188.4,Safe,Baltara
2018-09,68.6,Safe,Baltara
2018-10,145.2,Safe,Baltara
2018-11,0.0,Safe,Baltara
2018-12,9.0,Safe,Baltara
2019-01,2.0,Safe,Baltara
2019-02,37.4,Safe,Baltara
2019-03,63.6,Safe,Baltara
2019-04,618.2,DANGER,Baltara
2019-05,876.7,DANGER,Baltara
2019-06,1010.9,DANGER,Baltara
2019-07,2096.9,DANGER,Baltara
2019-08,231.7,WARNING,Baltara
2019-09,3044.4,DANGER,Baltara
2019-10,688.5,DANGER,Baltara
2019-11,0.0,Safe,Baltara
2019-12,37.1,Safe,Baltara
2020-01,24.3,Safe,Baltara
2020-02,532.3,DANGER,Baltara
2020-03,347.1,DANGER,Baltara
2020-04,720.2,DANGER,Baltara
2020-05,858.0,DANGER,Baltara
2020-06,2090.0,DANGER,Baltara
2020-07,4646.3,DANGER,Baltara
2020-08,2054.3,DANGER,Baltara
2020-09,3512.8,DANGER,Baltara
2020-10,1414.0,DANGER,Baltara
2020-11,0.0,Safe,Baltara
2020-12,0.0,Safe,Baltara
2021-01,0.0,Safe,Baltara
2021-02,1.5,Safe,Baltara
2021-03,0.0,Safe,Baltara
2021-04,0.0,Safe,Baltara
2021-05,1812.5,DANGER,Baltara
2021-06,3647.11,DANGER,Baltara
2021-07,1085.5,DANGER,Baltara
2021-08,566.4,DANGER,Baltara
2021-09,94.6,Safe,Baltara
2021-10,276.2,WARNING,Baltara
2021-11,0.0,Safe,Baltara
2021-12,17.4,Safe,Baltara
2022-01,10.4,Safe,Baltara
2022-02,53.8,Safe,Baltara
2022-03,0.0,Safe,Baltara
2022-04,27.6,Safe,Baltara
2022-05,20562.8,DANGER,Baltara
2022-06,15283.6,DANGER,Baltara
2022-07,107.8,Safe,Baltara
2022-08,89.60000000000001,Safe,Baltara
2022-09,311.7,DANGER,Baltara
2022-10,35086.5,DANGER,Baltara
2022-11,64904.5,DANGER,Baltara
2022-12,76071.5,DANGER,Baltara
2023-01,23983.5,DANGER,Baltara
2023-02,0.0,Safe,Baltara
2023-03,1618.5,DANGER,Baltara
2023-04,1561.6,DANGER,Baltara
2023-05,221.6,WARNING,Baltara
2023-06,363.6,DANGER,Baltara
2023-07,616.8,DANGER,Baltara
2023-08,843.3,DANGER,Baltara
2023-09,364.9,DANGER,Baltara
2023-10,102.2,Safe,Baltara
2023-11,0.0,Safe,Baltara
2023-12,9.8,Safe,Baltara
2024-01,0.0,Safe,Baltara
2024-02,2.0,Safe,Baltara
2024-03,33.0,Safe,Baltara
2024-04,0.0,Safe,Baltara
2024-05,54.6,Safe,Baltara
2024-06,33.0,Safe,Baltara
2024-07,482.2,DANGER,Baltara
2024-08,6162.1,DANGER,Baltara
2024-09,2274.4,DANGER,Baltara
2024-10,23421.0,DANGER,Baltara
2024-11,0.0,Safe,Baltara
2024-12,0.0,Safe,Baltara
2025-01,0.0,Safe,Baltara
2009-09,0.0,Safe,Badalghat
2010-06,0.0,Safe,Badalghat
2010-07,0.0,Safe,Badalghat
2010-08,0.0,Safe,Badalghat
2010-09,0.0,Safe,Badalghat
2010-10,0.0,Safe,Badalghat
2019-01,0.0,Safe,Badalghat
2019-02,0.0,Safe,Badalghat
2019-03,0.0,Safe,Badalghat
2019-04,0.0,Safe,Badalghat
2019-05,0.0,Safe,Badalghat
2019-06,0.0,Safe,Badalghat
2019-07,0.0,Safe,Badalghat
2019-08,0.0,Safe,Badalghat
2019-09,0.0,Safe,Badalghat
2019-10,0.0,Safe,Badalghat
2019-11,0.0,Safe,Badalghat
2019-12,0.0,Safe,Badalghat
2020-01,0.0,Safe,Badalghat
2020-02,0.0,Safe,Badalghat
2020-03,0.0,Safe,Badalghat
2022-07,24.2,Safe,Badalghat
2022-08,27.8,Safe,Badalghat
2022-09,0.0,Safe,Badalghat
2022-10,0.0,Safe,Badalghat
2023-04,0.0,Safe,Badalghat
2023-10,0.0,Safe,Badalghat
2024-02,0.0,Safe,Badalghat
2024-03,40.0,Safe,Badalghat
2024-04,0.0,Safe,Badalghat
2024-05,170.0,Safe,Badalghat
2024-06,0.0,Safe,Badalghat
2024-07,68.6,Safe,Badalghat
2024-08,49.4,Safe,Badalghat
2024-09,31.6,Safe,Badalghat
2024-10,15.0,Safe,Badalghat
2024-11,0.0,Safe,Badalghat
2024-12,0.0,Safe,Badalghat
1978-01,0.0,Safe,Dhamaraghat
1978-05,0.0,Safe,Dhamaraghat
1979-03,0.0,Safe,Dhamaraghat
1979-05,0.0,Safe,Dhamaraghat
1979-07,0.0,Safe,Dhamaraghat
1980-04,0.0,Safe,Dhamaraghat
1980-05,17.0,Safe,Dhamaraghat
1980-06,49.5,Safe,Dhamaraghat
1981-01,0.0,Safe,Dhamaraghat
1981-07,0.0,Safe,Dhamaraghat
1982-06,40.8,Safe,Dhamaraghat
1982-10,0.0,Safe,Dhamaraghat
2009-09,0.0,Safe,Dhamaraghat
2010-06,0.0,Safe,Dhamaraghat
2010-07,0.0,Safe,Dhamaraghat
2010-08,0.0,Safe,Dhamaraghat
2010-09,0.0,Safe,Dhamaraghat
2010-10,0.0,Safe,Dhamaraghat
2019-01,0.0,Safe,Dhamaraghat
2019-02,0.0,Safe,Dhamaraghat
2019-03,0.0,Safe,Dhamaraghat
2019-04,0.0,Safe,Dhamaraghat
2019-05,0.0,Safe,Dhamaraghat
2019-06,0.0,Safe,Dhamaraghat
2019-07,0.0,Safe,Dhamaraghat
2019-08,0.0,Safe,Dhamaraghat
2019-09,0.0,Safe,Dhamaraghat
2019-10,0.0,Safe,Dhamaraghat
2019-11,0.0,Safe,Dhamaraghat
2019-12,0.0,Safe,Dhamaraghat
2020-01,0.0,Safe,Dhamaraghat
2020-02,0.0,Safe,Dhamaraghat
2020-03,0.0,Safe,Dhamaraghat
2022-07,0.0,Safe,Dhamaraghat
2022-08,0.0,Safe,Dhamaraghat
2022-09,0.0,Safe,Dhamaraghat
2022-11,0.0,Safe,Dhamaraghat
2023-01,0.0,Safe,Dhamaraghat
2023-03,18.0,Safe,Dhamaraghat
2023-06,0.0,Safe,Dhamaraghat
2023-10,0.0,Safe,Dhamaraghat
2023-12,0.0,Safe,Dhamaraghat
2024-02,0.0,Safe,Dhamaraghat
2024-03,0.0,Safe,Dhamaraghat
2024-04,0.0,Safe,Dhamaraghat
2024-05,80.0,Safe,Dhamaraghat
2024-06,0.0,Safe,Dhamaraghat
2024-07,57.5,Safe,Dhamaraghat
2024-08,62.9,Safe,Dhamaraghat
2024-09,49.6,Safe,Dhamaraghat
2024-10,0.0,Safe,Dhamaraghat
2024-11,0.0,Safe,Dhamaraghat
2024-12,0.0,Safe,Dhamaraghat
